,Parameter_B,Stream_Flow,Stream_LCA,GREET1 sheet,Coproduct allocation method,GREET classification of coproduct,GREET row names_level1,values_level1,Unit,notes,Feedstock,Fuel,Combustion,Credits,,,,Year
2961,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     CH4,123.61839344002004,g/ton,,,,,,,,,2022
2962,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     N2O,1.078088414033714,g/ton,,,,,,,,,2022
2963,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     CO2,68313.146686877,g/ton,,,,,,,,,2022
2964,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     VOC from bulk terminal,0.0,g/ton,,,,,,,,,2022
2965,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     VOC from ref. Station,0.0,g/ton,,,,,,,,,2022
2966,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",Urban emissions: grams,,,,,,,,,,,2022
2967,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     VOC,1.1350573700368685,g/ton,,,,,,,,,2022
2968,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     CO,6.132953074977098,g/ton,,,,,,,,,2022
2969,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     NOx,10.585664575021816,g/ton,,,,,,,,,2022
2970,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     PM10,1.1859889254333338,g/ton,,,,,,,,,2022
2971,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     PM2.5,0.9554529203392833,g/ton,,,,,,,,,2022
2972,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     SOx,9.5723903831494,g/ton,,,,,,,,,2022
2973,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     BC,0.052936815817412324,g/ton,,,,,,,,,2022
2974,Conversion: Input Supply Chains,"Corn Stover, 3-pass","Corn Stover, 3-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2021 SOT, 3-pass",     OC,0.22983547261330067,g/ton,,,,,,,,,2022
2975,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",Energy demand,,,,,,,,,,,2022
2976,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Total energy, Btu",1141557.2306776324,Btu/ton,,,,,,,,,2022
2977,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Fossil fuels, Btu",991073.9915475885,Btu/ton,,,,,,,,,2022
2978,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Coal, Btu",255927.0584722832,Btu/ton,,,,,,,,,2022
2979,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Natural gas, Btu",353747.8891130771,Btu/ton,,,,,,,,,2022
2980,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass","    Petroleum, Btu",381399.04396222805,Btu/ton,,,,,,,,,2022
2981,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",Water consumption: gallons,68.24003308382865,gal/ton,,,,,,,,,2022
2982,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",Total emissions: grams,,,,,,,,,,,2022
2983,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     VOC,14.430229695944025,g/ton,,,,,,,,,2022
2984,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     CO,92.42748241357232,g/ton,,,,,,,,,2022
2985,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     NOx,121.06838364208602,g/ton,,,,,,,,,2022
2986,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     PM10,10.759648650564655,g/ton,,,,,,,,,2022
2987,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     PM2.5,7.102459251073841,g/ton,,,,,,,,,2022
2988,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     SOx,32.07941675509255,g/ton,,,,,,,,,2022
2989,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     BC,2.3076787599692525,g/ton,,,,,,,,,2022
2990,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     OC,2.0895874874651534,g/ton,,,,,,,,,2022
2991,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     CH4,134.09589687223178,g/ton,,,,,,,,,2022
2992,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     N2O,1.1292579042102486,g/ton,,,,,,,,,2022
2993,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     CO2,76785.0641843773,g/ton,,,,,,,,,2022
2994,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     VOC from bulk terminal,0.0,g/ton,,,,,,,,,2022
2995,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     VOC from ref. Station,0.0,g/ton,,,,,,,,,2022
2996,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",Urban emissions: grams,,,,,,,,,,,2022
2997,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     VOC,1.416017472219792,g/ton,,,,,,,,,2022
2998,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     CO,6.954330894865941,g/ton,,,,,,,,,2022
2999,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     NOx,11.263195740244935,g/ton,,,,,,,,,2022
3000,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     PM10,1.2544161856113623,g/ton,,,,,,,,,2022
3001,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     PM2.5,0.9993273104428766,g/ton,,,,,,,,,2022
3002,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     SOx,9.67666986874149,g/ton,,,,,,,,,2022
3003,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     BC,0.058126872331477245,g/ton,,,,,,,,,2022
3004,Conversion: Input Supply Chains,"Corn Stover, 2-pass","Corn Stover, 2-pass",IBR,feedstock processing,"Corn Stover for biochemical conversion pathways, Corn Stover, 2020 SOT, 2-pass",     OC,0.23719969182278344,g/ton,,,,,,,,,2022
3005,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,Energy Consumption: Btu/mmBtu of fuel transported,Per ton,,,,,,,,,,2022
3006,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,           Total energy ,110641.07634691986,Btu/ton,,,,,,,,,2022
3007,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,           Fossil energy,110087.15256489621,Btu/ton,,,,,,,,,2022
3008,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,           Coal,912.9486070332064,Btu/ton,,,,,,,,,2022
3009,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,           Natural gas,11566.8253179509,Btu/ton,,,,,,,,,2022
3010,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,           Petroleum,97607.3786399121,Btu/ton,,,,,,,,,2022
3011,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,Water consumption: gallons/mmBtu of fuel transported,2.1629840642667495,gal/ton,,,,,,,,,2022
3012,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,Total Emissions: grams/mmBtu fuel transported,Per ton,,,,,,,,,,2022
3013,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              VOC,1.6485078981945742,g/ton,,,,,,,,,2022
3014,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              CO,9.04584016532219,g/ton,,,,,,,,,2022
3015,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              NOx,7.147744066805393,g/ton,,,,,,,,,2022
3016,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              PM10,0.7286628749535449,g/ton,,,,,,,,,2022
3017,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              PM2.5,0.22586162944008548,g/ton,,,,,,,,,2022
3018,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              SOx,0.5372639220405911,g/ton,,,,,,,,,2022
3019,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              BC,0.022120412750228483,g/ton,,,,,,,,,2022
3020,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              OC,0.03941683837248621,g/ton,,,,,,,,,2022
3021,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              CH4,10.631396009021008,g/ton,,,,,,,,,2022
3022,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              N2O,0.04861420806645081,g/ton,,,,,,,,,2022
3023,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              CO2,8508.71831046338,g/ton,,,,,,,,,2022
3024,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,Urban Emissions: grams/mmBtu of fuel transported,0.0,,,,,,,,,,2022
3025,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              VOC,0.30591880865884963,g/ton,,,,,,,,,2022
3026,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              CO,0.5725269950970985,g/ton,,,,,,,,,2022
3027,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              NOx,0.5426743205530181,g/ton,,,,,,,,,2022
3028,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              PM10,0.0769816711207897,g/ton,,,,,,,,,2022
3029,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              PM2.5,0.04623864627756348,g/ton,,,,,,,,,2022
3030,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              SOx,0.10512046467402811,g/ton,,,,,,,,,2022
3031,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              BC,0.005376075738801632,g/ton,,,,,,,,,2022
3032,Conversion: Input Supply Chains,Sand and ash purge,Char transportation from conversion facility to final destination ,T&D,transport product,,              OC,0.007668298638634322,g/ton,,,,,,,,,2022
3033,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,Energy Consumption: Btu/mmBtu of fuel transported,Per ton,,,,,,,,,,2022
3034,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,           Total energy ,110641.07634691986,Btu/ton,,,,,,,,,2022
3035,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,           Fossil energy,110087.15256489621,Btu/ton,,,,,,,,,2022
3036,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,           Coal,912.9486070332064,Btu/ton,,,,,,,,,2022
3037,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,           Natural gas,11566.8253179509,Btu/ton,,,,,,,,,2022
3038,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,           Petroleum,97607.3786399121,Btu/ton,,,,,,,,,2022
3039,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,Water consumption: gallons/mmBtu of fuel transported,2.1629840642667495,gal/ton,,,,,,,,,2022
3040,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,Total Emissions: grams/mmBtu fuel transported,Per ton,,,,,,,,,,2022
3041,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,              VOC,1.6485078981945742,g/ton,,,,,,,,,2022
3042,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,              CO,9.04584016532219,g/ton,,,,,,,,,2022
3043,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,              NOx,7.147744066805393,g/ton,,,,,,,,,2022
3044,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,              PM10,0.7286628749535449,g/ton,,,,,,,,,2022
3045,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,              PM2.5,0.22586162944008548,g/ton,,,,,,,,,2022
3046,Conversion: Input Supply Chains,Scrubber solids,Char transportation from conversion facility to final destination ,T&D,transport product,,              SOx,0.5372639220405911,g/ton,,,,,,,,,2022
