,Item,Stream_Flow,Stream_LCA,GREET1 sheet,Coproduct allocation method,GREET classification of coproduct,GREET row names_level1,values_level1,Unit,notes,Feedstock,Fuel,Combustion,Year
928,Purchased Inputs,Methanol synthesis catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     PM2.5,30.787294630746032,g/ton,,,,,2021
929,Purchased Inputs,Methanol synthesis catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     SOx,270.2236437159339,g/ton,,,,,2021
930,Purchased Inputs,Methanol synthesis catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     BC,2.392625743295731,g/ton,,,,,2021
931,Purchased Inputs,Methanol synthesis catalyst,Alcohol Synthesis Catalyst,Catalyst,primary product,,     OC,6.35702556134901,g/ton,,,,,2021
932,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,Energy Use: mmBtu/ton of product,0.0,,Consdiering ZSM-5 catalyst as surrogate,,,,2021
933,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     Total Energy,100.52683197025023,mmBtu/ton,,,,,2021
934,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     Fossil Fuels,97.47003302699007,mmBtu/ton,,,,,2021
935,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     Coal,10.540309238988016,mmBtu/ton,,,,,2021
936,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     Natural Gas,83.02207399963602,mmBtu/ton,,,,,2021
937,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     Petroleum,3.907649788366047,mmBtu/ton,,,,,2021
938,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,"Water consumption, gallons/ton",2993.185590279627,gallons/ton,,,,,2021
939,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,Total Emissions: grams/ton,0.0,,,,,,2021
940,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     VOC,1420.778545031766,g/ton,,,,,2021
941,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     CO,5018.724521758419,g/ton,,,,,2021
942,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     NOx,6681.373327072791,g/ton,,,,,2021
943,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     PM10,615.0899063023652,g/ton,,,,,2021
944,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     PM2.5,482.117517008297,g/ton,,,,,2021
945,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     SOx,4245.29134148178,g/ton,,,,,2021
946,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     BC,56.42323628081495,g/ton,,,,,2021
947,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     OC,144.20698810963955,g/ton,,,,,2021
948,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     CH4,18321.701864827468,g/ton,,,,,2021
949,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     N2O,140.14367759635743,g/ton,,,,,2021
950,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     CO2,5771883.807017221,g/ton,,,,,2021
951,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,Urban Emissions: grams/ton,0.0,,,,,,2021
952,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     VOC,112.69436118675554,g/ton,,,,,2021
953,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     CO,308.64912687046615,g/ton,,,,,2021
954,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     NOx,487.121184105216,g/ton,,,,,2021
955,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     PM10,31.815955875186194,g/ton,,,,,2021
956,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     PM2.5,27.48264097486274,g/ton,,,,,2021
957,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     SOx,204.32339337517732,g/ton,,,,,2021
958,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     BC,1.7641438887644934,g/ton,,,,,2021
959,Purchased Inputs,"Periodic Costs (Baghouses, Catalysts, etc.)",ZSM-5 Catalyst,Catalyst,primary product,,     OC,7.416764724598078,g/ton,,,,,2021
960,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,Energy Use: mmBtu/ton of product,0.0,,using placeholder with Hydrotreating Catalyst (sulfided CoMo or NiMo),,,,2021
961,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     Total Energy,114.48564637567081,mmBtu/ton,,,,,2021
962,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     Fossil Fuels,109.05842516407077,mmBtu/ton,,,,,2021
963,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     Coal,9.76180657431794,mmBtu/ton,,,,,2021
964,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     Natural Gas,58.71984309888251,mmBtu/ton,,,,,2021
965,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     Petroleum,40.57677549087032,mmBtu/ton,,,,,2021
966,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,"Water consumption, gallons/ton",8505.722841609153,gallons/ton,,,,,2021
967,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,Total Emissions: grams/ton,0.0,,,,,,2021
968,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     VOC,1763.416236644014,g/ton,,,,,2021
969,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     CO,9692.928531996933,g/ton,,,,,2021
970,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     NOx,10019.177434096006,g/ton,,,,,2021
971,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     PM10,3825.120639009468,g/ton,,,,,2021
972,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     PM2.5,742.6969182197331,g/ton,,,,,2021
973,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     SOx,6814.341934249806,g/ton,,,,,2021
974,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     BC,55.50756883093089,g/ton,,,,,2021
975,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     OC,118.74479605971175,g/ton,,,,,2021
976,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     CH4,17299.784280845295,g/ton,,,,,2021
977,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     N2O,474.37151577851716,g/ton,,,,,2021
978,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     CO2,7866039.050514973,g/ton,,,,,2021
979,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,Urban Emissions: grams/ton,0.0,,,,,,2021
980,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     VOC,142.0111698573662,g/ton,,,,,2021
981,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     CO,330.9491143303392,g/ton,,,,,2021
982,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     NOx,568.0055499191303,g/ton,,,,,2021
983,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     PM10,54.917973162476585,g/ton,,,,,2021
984,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     PM2.5,46.171375184553895,g/ton,,,,,2021
985,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     SOx,376.08127051305235,g/ton,,,,,2021
986,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     BC,3.601364005832982,g/ton,,,,,2021
987,Purchased Inputs,Shift Catalyst,Mo/Co/Al2O3 catalyst,Pyrolysis_IDL,primary product,,     OC,10.331843375799705,g/ton,,,,,2021
988,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,Energy Use: mmBtu per ton,0.0,,,,,,2021
989,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     Total energy,38.94819266215254,mmBtu/ton,,,,,2021
990,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     Fossil fuels,15.922914563867142,mmBtu/ton,,,,,2021
991,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     Coal,1.4748737832539238,mmBtu/ton,,,,,2021
992,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     Natural gas,13.329889575829558,mmBtu/ton,,,,,2021
993,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     Petroleum,1.1181512047836606,mmBtu/ton,,,,,2021
994,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,Water consumption: gallons per ton,9503.619178120218,gallons/ton,,,,,2021
995,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,Total Emissions: grams per ton,0.0,,,,,,2021
996,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     VOC,339.01391846480294,g/ton,,,,,2021
997,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     CO,1039.0876874455457,g/ton,,,,,2021
998,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     NOx,1838.178825643747,g/ton,,,,,2021
999,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     PM10,118.98372091813208,g/ton,,,,,2021
1000,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     PM2.5,94.56871007859323,g/ton,,,,,2021
1001,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     SOx,543.7804288459724,g/ton,,,,,2021
1002,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     BC,15.06248559026118,g/ton,,,,,2021
1003,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     OC,24.637151852042173,g/ton,,,,,2021
1004,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     CH4,3368.8115488816034,g/ton,,,,,2021
1005,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     N2O,737.8376825039009,g/ton,,,,,2021
1006,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     CO2,1046506.0294009099,g/ton,,,,,2021
1007,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,Urban Emissions: grams per ton,0.0,,,,,,2021
1008,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     VOC,12.1866874905918,g/ton,,,,,2021
1009,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     CO,57.1216518876947,g/ton,,,,,2021
1010,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     NOx,95.49442497796755,g/ton,,,,,2021
1011,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     PM10,7.438129199259014,g/ton,,,,,2021
1012,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     PM2.5,6.248552841675897,g/ton,,,,,2021
1013,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     SOx,59.66358824665612,g/ton,,,,,2021
1014,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     BC,0.38474312809250427,g/ton,,,,,2021
1015,Purchased Inputs,Sorbitol,Sorbitol,Enzymes_Yeast,primary product,,     OC,1.568899178138885,g/ton,,,,,2021
1016,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,"Energy: Btu/g of material throughput, except as noted",0.0,,GREET uses ZSM5 as surrogate,,,,2021
1017,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,    Total energy,110.8118639322022,Btu/g,,,,,2021
1018,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,    Fossil fuels,107.44231988182482,Btu/g,,,,,2021
1019,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,    Coal,11.618702094777317,Btu/g,,,,,2021
1020,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,    Natural gas,91.51617122620033,Btu/g,,,,,2021
1021,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,    Petroleum,4.307446560847184,Btu/g,,,,,2021
1022,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,Water consumption (gal/g),0.0032994223318611234,gallons/g,,,,,2021
1023,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,"Total emissions: grams/g of material throughput, except as noted",0.0,,,,,,2021
1024,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     VOC,0.0015661402605072106,g/g,,,,,2021
1025,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     CO,0.005532196806747894,g/g,,,,,2021
1026,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     NOx,0.007364953390940847,g/g,,,,,2021
1027,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     PM10,0.0006780205609525191,g/g,,,,,2021
1028,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     PM2.5,0.0005314435921930268,g/g,,,,,2021
1029,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     SOx,0.004679632663884735,g/g,,,,,2021
1030,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     BC,6.21959715513016e-05,g/g,,,,,2021
1031,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     OC,0.0001589609941075944,g/g,,,,,2021
1032,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     CH4,0.02019621920098377,g/g,,,,,2021
1033,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     N2O,0.00015448196096900553,g/g,,,,,2021
1034,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     CO2,6.3624128058164,g/g,,,,,2021
1035,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,"Urban emissions: grams/g of material throughput, except as noted",0.0,,,,,,2021
1036,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     VOC,0.00012422426901355897,g/g,,,,,2021
1037,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     CO,0.00034022742365625127,g/g,,,,,2021
1038,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     NOx,0.0005369591910300607,g/g,,,,,2021
1039,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     PM10,3.507108802908897e-05,g/g,,,,,2021
1040,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     PM2.5,3.0294426000665246e-05,g/g,,,,,2021
1041,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     SOx,0.0002252279876039111,g/g,,,,,2021
1042,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     BC,1.944635762683236e-06,g/g,,,,,2021
1043,Purchased Inputs,Step 1 Catalyst,Shift catalyst,Catalyst,primary product,,     OC,8.175583646389465e-06,g/g,,,,,2021
1044,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,Energy Use: mmBtu/ton of product,0.0,,Using ZSM5 as surrogate,,,,2021
1045,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     Total Energy,100.52683197025023,mmBtu/ton,,,,,2021
1046,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     Fossil Fuels,97.47003302699007,mmBtu/ton,,,,,2021
1047,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     Coal,10.540309238988016,mmBtu/ton,,,,,2021
1048,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     Natural Gas,83.02207399963602,mmBtu/ton,,,,,2021
1049,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     Petroleum,3.907649788366047,mmBtu/ton,,,,,2021
1050,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,"Water consumption, gallons/ton",2993.185590279627,gallons/ton,,,,,2021
1051,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,Total Emissions: grams/ton,0.0,,,,,,2021
1052,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     VOC,1420.778545031766,g/ton,,,,,2021
1053,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     CO,5018.724521758419,g/ton,,,,,2021
1054,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     NOx,6681.373327072791,g/ton,,,,,2021
1055,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     PM10,615.0899063023652,g/ton,,,,,2021
1056,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     PM2.5,482.117517008297,g/ton,,,,,2021
1057,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     SOx,4245.29134148178,g/ton,,,,,2021
1058,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     BC,56.42323628081495,g/ton,,,,,2021
1059,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     OC,144.20698810963955,g/ton,,,,,2021
1060,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     CH4,18321.701864827468,g/ton,,,,,2021
1061,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     N2O,140.14367759635743,g/ton,,,,,2021
1062,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     CO2,5771883.807017221,g/ton,,,,,2021
1063,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,Urban Emissions: grams/ton,0.0,,,,,,2021
1064,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     VOC,112.69436118675554,g/ton,,,,,2021
1065,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     CO,308.64912687046615,g/ton,,,,,2021
1066,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     NOx,487.121184105216,g/ton,,,,,2021
1067,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     PM10,31.815955875186194,g/ton,,,,,2021
1068,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     PM2.5,27.48264097486274,g/ton,,,,,2021
1069,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     SOx,204.32339337517732,g/ton,,,,,2021
1070,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     BC,1.7641438887644934,g/ton,,,,,2021
1071,Purchased Inputs,Step 2 Catalyst,ZSM-5 Catalyst,Catalyst,primary product,,     OC,7.416764724598078,g/ton,,,,,2021
1072,Purchased Inputs,Sulfuric Acid,Sulfuric Acid,Ag_Inputs,primary product,,Energy Use: mmBtu/ton,0.0,,,,,,2021
1073,Purchased Inputs,Sulfuric Acid,Sulfuric Acid,Ag_Inputs,primary product,,     Total Energy,0.5180477765653373,mmBtu/ton,,,,,2021
1074,Purchased Inputs,Sulfuric Acid,Sulfuric Acid,Ag_Inputs,primary product,,     Fossil fuels,0.4883380635667662,mmBtu/ton,,,,,2021
1075,Purchased Inputs,Sulfuric Acid,Sulfuric Acid,Ag_Inputs,primary product,,     Coal,0.05045489965999807,mmBtu/ton,,,,,2021
1076,Purchased Inputs,Sulfuric Acid,Sulfuric Acid,Ag_Inputs,primary product,,     Natural gas,0.12314767302722145,mmBtu/ton,,,,,2021
1077,Purchased Inputs,Sulfuric Acid,Sulfuric Acid,Ag_Inputs,primary product,,     Petroleum,0.31473549087954666,mmBtu/ton,,,,,2021
